"rowname","site","state","year","date","delph.plant.num","delph.flower.num","viable","bombus.abund","bombus.rich","bomabund.scale","num.delph","prop.delph","prop.long","num.long","mean.fidelity","color.sim","corolla.sim","species.removed","num.removed","prop.removed"
"1160","Brush Creek Sign","manipulation","2014",2014-08-15,"27","27.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1161","Brush Creek Sign","manipulation","2014",2014-07-29,"26","26.1",5,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1162","Brush Creek Sign","manipulation","2014",2014-07-29,"26","26.1",7,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1163","Brush Creek Sign","manipulation","2014",2014-08-15,"27","27.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1164","Brush Creek Sign","manipulation","2014",2014-08-15,"27","27.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1165","Brush Creek Sign","manipulation","2014",2014-07-29,"24","24.2",NA,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1166","Brush Creek Sign","manipulation","2014",2014-07-29,"21","21.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1167","Brush Creek Sign","manipulation","2014",2014-07-29,"21","21.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1168","Brush Creek Sign","manipulation","2014",2014-07-29,"21","21.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1169","Brush Creek Sign","manipulation","2014",2014-07-29,"22","22.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1170","Brush Creek Sign","manipulation","2014",2014-07-29,"22","22.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1171","Brush Creek Sign","manipulation","2014",2014-07-29,"22","22.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1172","Brush Creek Sign","manipulation","2014",2014-07-29,"24","24.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1173","Brush Creek Sign","manipulation","2014",2014-07-29,"24","24.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1174","Brush Creek Sign","manipulation","2014",2014-07-29,"24","24.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1175","Brush Creek Sign","manipulation","2014",2014-07-29,"23","23.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1176","Brush Creek Sign","manipulation","2014",2014-07-29,"23","23.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1177","Brush Creek Sign","manipulation","2014",2014-07-29,"23","23.2",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1178","Brush Creek Sign","manipulation","2014",2014-07-29,"22","22.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1179","Brush Creek Sign","manipulation","2014",2014-07-29,"22","22.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1180","Brush Creek Sign","manipulation","2014",2014-07-29,"22","22.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1181","Brush Creek Sign","manipulation","2014",2014-07-29,"23","23.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1182","Brush Creek Sign","manipulation","2014",2014-07-29,"23","23.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1183","Brush Creek Sign","manipulation","2014",2014-07-29,"23","23.1",0,28,5,0.354767733311675,2421,0.477608995857171,0.857142857142857,24,0.916666666666667,0,0.815332326283988,"Bombus appositus",232,0.892307692307692
"1184","Cold Springs Ranch","control","2014",2014-08-15,"4","4.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1185","Cold Springs Ranch","control","2014",2014-08-15,"4","4.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1186","Cold Springs Ranch","control","2014",2014-08-15,"4","4.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1187","Cold Springs Ranch","control","2014",2014-08-03,"7","7.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1188","Cold Springs Ranch","control","2014",2014-08-03,"7","7.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1189","Cold Springs Ranch","control","2014",2014-08-03,"7","7.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1190","Cold Springs Ranch","control","2014",2014-07-29,"6","6.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1191","Cold Springs Ranch","control","2014",2014-07-29,"6","6.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1192","Cold Springs Ranch","control","2014",2014-07-29,"6","6.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1193","Cold Springs Ranch","control","2014",2014-07-29,"6","6.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1194","Cold Springs Ranch","control","2014",2014-07-29,"6","6.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1195","Cold Springs Ranch","control","2014",2014-07-29,"6","6.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1196","Cold Springs Ranch","control","2014",2014-08-15,"14","14.2",5,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1197","Cold Springs Ranch","control","2014",2014-08-15,"14","14.2",9,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1198","Cold Springs Ranch","control","2014",2014-08-15,"14","14.2",6,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1199","Cold Springs Ranch","control","2014",2014-08-15,"14","14.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1200","Cold Springs Ranch","control","2014",2014-08-15,"14","14.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1201","Cold Springs Ranch","control","2014",2014-08-15,"14","14.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1202","Cold Springs Ranch","control","2014",2014-08-15,"13","13.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1203","Cold Springs Ranch","control","2014",2014-08-15,"13","13.2",1,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1204","Cold Springs Ranch","control","2014",2014-08-15,"13","13.2",2,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1205","Cold Springs Ranch","control","2014",2014-08-15,"13","13.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1206","Cold Springs Ranch","control","2014",2014-08-15,"13","13.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1207","Cold Springs Ranch","control","2014",2014-08-15,"13","13.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1208","Cold Springs Ranch","control","2014",2014-08-15,"12","12.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1209","Cold Springs Ranch","control","2014",2014-08-15,"12","12.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1210","Cold Springs Ranch","control","2014",2014-08-15,"12","12.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1211","Cold Springs Ranch","control","2014",2014-08-15,"15","15.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1212","Cold Springs Ranch","control","2014",2014-08-15,"15","15.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1213","Cold Springs Ranch","control","2014",2014-08-15,"15","15.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1214","Cold Springs Ranch","control","2014",2014-08-15,"17","17.1",2,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1215","Cold Springs Ranch","control","2014",2014-08-15,"17","17.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1216","Cold Springs Ranch","control","2014",2014-08-15,"17","17.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1217","Cold Springs Ranch","control","2014",2014-08-15,"17","17.2",3,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1218","Cold Springs Ranch","control","2014",2014-08-15,"17","17.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1219","Cold Springs Ranch","control","2014",2014-07-29,"18","18.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1220","Cold Springs Ranch","control","2014",2014-07-29,"18","18.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1221","Cold Springs Ranch","control","2014",2014-07-29,"18","18.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1222","Cold Springs Ranch","control","2014",2014-07-29,"18","18.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1223","Cold Springs Ranch","control","2014",2014-07-29,"18","18.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1224","Cold Springs Ranch","control","2014",2014-07-29,"18","18.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1225","Cold Springs Ranch","control","2014",2014-08-15,"20","20.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1226","Cold Springs Ranch","control","2014",2014-08-15,"20","20.1",4,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1227","Cold Springs Ranch","control","2014",2014-08-15,"20","20.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1228","Cold Springs Ranch","control","2014",2014-08-15,"20","20.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1229","Cold Springs Ranch","control","2014",2014-08-15,"20","20.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1230","Cold Springs Ranch","control","2014",2014-08-15,"20","20.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1231","Cold Springs Ranch","control","2014",2014-07-29,"5","5.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1232","Cold Springs Ranch","control","2014",2014-07-29,"5","5.2",4,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1233","Cold Springs Ranch","control","2014",2014-07-29,"5","5.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1234","Cold Springs Ranch","control","2014",2014-07-29,"5","5.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1235","Cold Springs Ranch","control","2014",2014-07-29,"5","5.1",3,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1236","Cold Springs Ranch","control","2014",2014-07-29,"5","5.1",5,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1237","Cold Springs Ranch","control","2014",2014-08-15,"4","4.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1238","Cold Springs Ranch","control","2014",2014-08-15,"4","4.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1239","Cold Springs Ranch","control","2014",2014-08-15,"4","4.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1240","Cold Springs Ranch","control","2014",2014-08-15,"11","11.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1241","Cold Springs Ranch","control","2014",2014-08-15,"11","11.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1242","Cold Springs Ranch","control","2014",2014-08-15,"11","11.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1243","Cold Springs Ranch","control","2014",2014-07-29,"15","15.1",7,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1244","Cold Springs Ranch","control","2014",2014-07-29,"15","15.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1245","Cold Springs Ranch","control","2014",2014-07-29,"15","15.1",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1246","Cold Springs Ranch","control","2014",2014-08-03,"1","1.1",11,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1247","Cold Springs Ranch","control","2014",2014-08-03,"1","1.1",1,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1248","Cold Springs Ranch","control","2014",2014-08-03,"1","1.1",8,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
"1249","Cold Springs Ranch","control","2014",2014-08-15,"1","1.2",0,34,4,0.439911989306477,2344,0.713981114833993,0.794117647058823,27,0.95,0.00319488817891374,0.00745473908413206,NA,0,0
